input_city|city|country|month|high|low
Mosonmagyaróvár|Mosonmagyaróvár|Hungary|January|3|-3
Mosonmagyaróvár|Mosonmagyaróvár|Hungary|February|6|-1
Mosonmagyaróvár|Mosonmagyaróvár|Hungary|March|11|1
Mosonmagyaróvár|Mosonmagyaróvár|Hungary|April|18|6
Mosonmagyaróvár|Mosonmagyaróvár|Hungary|May|22|10
Mosonmagyaróvár|Mosonmagyaróvár|Hungary|June|26|14
Mosonmagyaróvár|Mosonmagyaróvár|Hungary|July|28|15
Mosonmagyaróvár|Mosonmagyaróvár|Hungary|August|27|15
Mosonmagyaróvár|Mosonmagyaróvár|Hungary|September|22|11
Mosonmagyaróvár|Mosonmagyaróvár|Hungary|October|16|6
Mosonmagyaróvár|Mosonmagyaróvár|Hungary|November|9|2
Mosonmagyaróvár|Mosonmagyaróvár|Hungary|December|3|-2
Nagyatád|Nagyatád|Hungary|January|5|-3
Nagyatád|Nagyatád|Hungary|February|7|-2
Nagyatád|Nagyatád|Hungary|March|12|2
Nagyatád|Nagyatád|Hungary|April|18|5
Nagyatád|Nagyatád|Hungary|May|22|10
Nagyatád|Nagyatád|Hungary|June|25|13
Nagyatád|Nagyatád|Hungary|July|28|15
Nagyatád|Nagyatád|Hungary|August|28|14
Nagyatád|Nagyatád|Hungary|September|22|10
Nagyatád|Nagyatád|Hungary|October|16|5
Nagyatád|Nagyatád|Hungary|November|10|2
Nagyatád|Nagyatád|Hungary|December|5|-2
Nagykanizsa|Nagykanizsa|Hungary|January|4|-4
Nagykanizsa|Nagykanizsa|Hungary|February|6|-4
Nagykanizsa|Nagykanizsa|Hungary|March|12|0
Nagykanizsa|Nagykanizsa|Hungary|April|17|4
Nagykanizsa|Nagykanizsa|Hungary|May|22|8
Nagykanizsa|Nagykanizsa|Hungary|June|25|12
Nagykanizsa|Nagykanizsa|Hungary|July|27|13
Nagykanizsa|Nagykanizsa|Hungary|August|27|13
Nagykanizsa|Nagykanizsa|Hungary|September|22|9
Nagykanizsa|Nagykanizsa|Hungary|October|16|4
Nagykanizsa|Nagykanizsa|Hungary|November|9|0
Nagykanizsa|Nagykanizsa|Hungary|December|4|-3
Nagykőrös|Nagykőrös|Hungary|January|3|-4
Nagykőrös|Nagykőrös|Hungary|February|5|-3
Nagykőrös|Nagykőrös|Hungary|March|11|1
Nagykőrös|Nagykőrös|Hungary|April|17|5
Nagykőrös|Nagykőrös|Hungary|May|22|10
Nagykőrös|Nagykőrös|Hungary|June|26|14
Nagykőrös|Nagykőrös|Hungary|July|28|15
Nagykőrös|Nagykőrös|Hungary|August|27|14
Nagykőrös|Nagykőrös|Hungary|September|22|10
Nagykőrös|Nagykőrös|Hungary|October|16|5
Nagykőrös|Nagykőrös|Hungary|November|9|1
Nagykőrös|Nagykőrös|Hungary|December|3|-3
Nyirbator|Nyírbátor|Hungary|January|1|-5
Nyirbator|Nyírbátor|Hungary|February|3|-3
Nyirbator|Nyírbátor|Hungary|March|10|1
Nyirbator|Nyírbátor|Hungary|April|16|5
Nyirbator|Nyírbátor|Hungary|May|21|10
Nyirbator|Nyírbátor|Hungary|June|25|13
Nyirbator|Nyírbátor|Hungary|July|26|14
Nyirbator|Nyírbátor|Hungary|August|26|14
Nyirbator|Nyírbátor|Hungary|September|21|10
Nyirbator|Nyírbátor|Hungary|October|15|5
Nyirbator|Nyírbátor|Hungary|November|7|0
Nyirbator|Nyírbátor|Hungary|December|2|-3
Nyíregyháza|Nyíregyháza|Hungary|January|1|-4
Nyíregyháza|Nyíregyháza|Hungary|February|4|-3
Nyíregyháza|Nyíregyháza|Hungary|March|10|1
Nyíregyháza|Nyíregyháza|Hungary|April|17|6
Nyíregyháza|Nyíregyháza|Hungary|May|22|11
Nyíregyháza|Nyíregyháza|Hungary|June|25|14
Nyíregyháza|Nyíregyháza|Hungary|July|27|15
Nyíregyháza|Nyíregyháza|Hungary|August|27|14
Nyíregyháza|Nyíregyháza|Hungary|September|21|10
Nyíregyháza|Nyíregyháza|Hungary|October|15|5
Nyíregyháza|Nyíregyháza|Hungary|November|8|1
Nyíregyháza|Nyíregyháza|Hungary|December|2|-3
Ócsa|Ócsa|Hungary|January|3|-4
Ócsa|Ócsa|Hungary|February|5|-3
Ócsa|Ócsa|Hungary|March|11|1
Ócsa|Ócsa|Hungary|April|17|5
Ócsa|Ócsa|Hungary|May|22|10
Ócsa|Ócsa|Hungary|June|25|13
Ócsa|Ócsa|Hungary|July|27|15
Ócsa|Ócsa|Hungary|August|27|15
Ócsa|Ócsa|Hungary|September|22|10
Ócsa|Ócsa|Hungary|October|15|5
Ócsa|Ócsa|Hungary|November|8|1
Ócsa|Ócsa|Hungary|December|3|-3
Orosháza|could not be found|could not be found|could not be found|99|99
Oroszlany|Oroszlány|Hungary|January|3|-4
Oroszlany|Oroszlány|Hungary|February|5|-3
Oroszlany|Oroszlány|Hungary|March|11|1
Oroszlany|Oroszlány|Hungary|April|18|6
Oroszlany|Oroszlány|Hungary|May|22|10
Oroszlany|Oroszlány|Hungary|June|26|14
Oroszlany|Oroszlány|Hungary|July|28|15
Oroszlany|Oroszlány|Hungary|August|27|14
Oroszlany|Oroszlány|Hungary|September|22|10
Oroszlany|Oroszlány|Hungary|October|15|5
Oroszlany|Oroszlány|Hungary|November|9|2
Oroszlany|Oroszlány|Hungary|December|3|-3
Ózd|Ózd|Hungary|January|1|-5
Ózd|Ózd|Hungary|February|4|-4
Ózd|Ózd|Hungary|March|11|0
Ózd|Ózd|Hungary|April|17|5
Ózd|Ózd|Hungary|May|22|10
Ózd|Ózd|Hungary|June|25|13
Ózd|Ózd|Hungary|July|27|15
Ózd|Ózd|Hungary|August|27|14
Ózd|Ózd|Hungary|September|22|10
Ózd|Ózd|Hungary|October|15|5
Ózd|Ózd|Hungary|November|7|1
Ózd|Ózd|Hungary|December|2|-4
Paks|Paks|Hungary|January|4|-4
Paks|Paks|Hungary|February|7|-3
Paks|Paks|Hungary|March|12|0
Paks|Paks|Hungary|April|19|5
Paks|Paks|Hungary|May|23|9
Paks|Paks|Hungary|June|27|13
Paks|Paks|Hungary|July|29|15
Paks|Paks|Hungary|August|29|14
Paks|Paks|Hungary|September|23|10
Paks|Paks|Hungary|October|17|5
Paks|Paks|Hungary|November|10|1
Paks|Paks|Hungary|December|4|-3
Pápa|Pápa|Hungary|January|3|-3
Pápa|Pápa|Hungary|February|5|-2
Pápa|Pápa|Hungary|March|11|1
Pápa|Pápa|Hungary|April|16|5
Pápa|Pápa|Hungary|May|21|10
Pápa|Pápa|Hungary|June|25|13
Pápa|Pápa|Hungary|July|27|15
Pápa|Pápa|Hungary|August|26|14
Pápa|Pápa|Hungary|September|21|11
Pápa|Pápa|Hungary|October|16|6
Pápa|Pápa|Hungary|November|9|2
Pápa|Pápa|Hungary|December|4|-2
Paty|Páty|Hungary|January|2|-5
Paty|Páty|Hungary|February|4|-3
Paty|Páty|Hungary|March|10|1
Paty|Páty|Hungary|April|16|5
Paty|Páty|Hungary|May|21|10
Paty|Páty|Hungary|June|24|13
Paty|Páty|Hungary|July|26|14
Paty|Páty|Hungary|August|25|13
Paty|Páty|Hungary|September|22|10
Paty|Páty|Hungary|October|15|5
Paty|Páty|Hungary|November|7|0
Paty|Páty|Hungary|December|3|-2
Pécs|Pécs|Hungary|January|4|-2
Pécs|Pécs|Hungary|February|6|-1
Pécs|Pécs|Hungary|March|12|3
Pécs|Pécs|Hungary|April|17|7
Pécs|Pécs|Hungary|May|22|12
Pécs|Pécs|Hungary|June|25|15
Pécs|Pécs|Hungary|July|28|16
Pécs|Pécs|Hungary|August|28|16
Pécs|Pécs|Hungary|September|23|12
Pécs|Pécs|Hungary|October|17|8
Pécs|Pécs|Hungary|November|10|3
Pécs|Pécs|Hungary|December|4|-1
Pilis|Pilis|Hungary|January|3|-4
Pilis|Pilis|Hungary|February|5|-3
Pilis|Pilis|Hungary|March|11|1
Pilis|Pilis|Hungary|April|17|5
Pilis|Pilis|Hungary|May|22|10
Pilis|Pilis|Hungary|June|25|13
Pilis|Pilis|Hungary|July|27|15
Pilis|Pilis|Hungary|August|27|15
Pilis|Pilis|Hungary|September|22|10
Pilis|Pilis|Hungary|October|15|5
Pilis|Pilis|Hungary|November|8|1
Pilis|Pilis|Hungary|December|3|-3
Ráckéve|Ráckeve|Hungary|January|3|-3
Ráckéve|Ráckeve|Hungary|February|5|-2
Ráckéve|Ráckeve|Hungary|March|11|2
Ráckéve|Ráckeve|Hungary|April|17|6
Ráckéve|Ráckeve|Hungary|May|22|11
Ráckéve|Ráckeve|Hungary|June|25|14
Ráckéve|Ráckeve|Hungary|July|28|16
Ráckéve|Ráckeve|Hungary|August|27|16
Ráckéve|Ráckeve|Hungary|September|22|11
Ráckéve|Ráckeve|Hungary|October|16|6
Ráckéve|Ráckeve|Hungary|November|8|2
Ráckéve|Ráckeve|Hungary|December|3|-2
Salgótarján|Salgótarján|Hungary|January|1|-6
Salgótarján|Salgótarján|Hungary|February|4|-5
Salgótarján|Salgótarján|Hungary|March|11|-1
Salgótarján|Salgótarján|Hungary|April|18|3
Salgótarján|Salgótarján|Hungary|May|22|8
Salgótarján|Salgótarján|Hungary|June|25|12
Salgótarján|Salgótarján|Hungary|July|28|13
Salgótarján|Salgótarján|Hungary|August|27|12
Salgótarján|Salgótarján|Hungary|September|21|8
Salgótarján|Salgótarján|Hungary|October|15|3
Salgótarján|Salgótarján|Hungary|November|8|0
Salgótarján|Salgótarján|Hungary|December|2|-5
Sarbogard|Sárbogárd|Hungary|January|3|-4
Sarbogard|Sárbogárd|Hungary|February|5|-2
Sarbogard|Sárbogárd|Hungary|March|12|2
Sarbogard|Sárbogárd|Hungary|April|18|7
Sarbogard|Sárbogárd|Hungary|May|22|11
Sarbogard|Sárbogárd|Hungary|June|26|15
Sarbogard|Sárbogárd|Hungary|July|28|16
Sarbogard|Sárbogárd|Hungary|August|27|16
Sarbogard|Sárbogárd|Hungary|September|22|11
Sarbogard|Sárbogárd|Hungary|October|16|6
Sarbogard|Sárbogárd|Hungary|November|10|2
Sarbogard|Sárbogárd|Hungary|December|3|-2
Sarkad|Sarkad|Hungary|January|2|-4
Sarkad|Sarkad|Hungary|February|5|-3
Sarkad|Sarkad|Hungary|March|12|1
Sarkad|Sarkad|Hungary|April|18|6
Sarkad|Sarkad|Hungary|May|23|10
Sarkad|Sarkad|Hungary|June|26|14
Sarkad|Sarkad|Hungary|July|28|15
Sarkad|Sarkad|Hungary|August|28|14
Sarkad|Sarkad|Hungary|September|23|10
Sarkad|Sarkad|Hungary|October|17|5
Sarkad|Sarkad|Hungary|November|9|1
Sarkad|Sarkad|Hungary|December|3|-2
Sarvar|Sárvár|Hungary|January|3|-4
Sarvar|Sárvár|Hungary|February|5|-2
Sarvar|Sárvár|Hungary|March|11|1
Sarvar|Sárvár|Hungary|April|16|5
Sarvar|Sárvár|Hungary|May|21|9
Sarvar|Sárvár|Hungary|June|24|12
Sarvar|Sárvár|Hungary|July|27|14
Sarvar|Sárvár|Hungary|August|26|14
Sarvar|Sárvár|Hungary|September|21|10
Sarvar|Sárvár|Hungary|October|16|5
Sarvar|Sárvár|Hungary|November|9|1
Sarvar|Sárvár|Hungary|December|4|-2
Sátoraljaújhely|Sátoraljaújhely|Hungary|January|1|-4
Sátoraljaújhely|Sátoraljaújhely|Hungary|February|4|-3
Sátoraljaújhely|Sátoraljaújhely|Hungary|March|10|0
Sátoraljaújhely|Sátoraljaújhely|Hungary|April|17|5
Sátoraljaújhely|Sátoraljaújhely|Hungary|May|22|10
Sátoraljaújhely|Sátoraljaújhely|Hungary|June|25|13
Sátoraljaújhely|Sátoraljaújhely|Hungary|July|27|15
Sátoraljaújhely|Sátoraljaújhely|Hungary|August|27|14
Sátoraljaújhely|Sátoraljaújhely|Hungary|September|21|10
Sátoraljaújhely|Sátoraljaújhely|Hungary|October|15|5
Sátoraljaújhely|Sátoraljaújhely|Hungary|November|7|1
Sátoraljaújhely|Sátoraljaújhely|Hungary|December|2|-3
Siklós|Siklós|Hungary|January|4|-2
Siklós|Siklós|Hungary|February|6|-1
Siklós|Siklós|Hungary|March|12|3
Siklós|Siklós|Hungary|April|17|7
Siklós|Siklós|Hungary|May|22|12
Siklós|Siklós|Hungary|June|25|15
Siklós|Siklós|Hungary|July|28|16
Siklós|Siklós|Hungary|August|28|16
Siklós|Siklós|Hungary|September|23|12
Siklós|Siklós|Hungary|October|17|8
Siklós|Siklós|Hungary|November|10|3
Siklós|Siklós|Hungary|December|4|-1
Siófok|Siófok|Hungary|January|2|-2
Siófok|Siófok|Hungary|February|5|-1
Siófok|Siófok|Hungary|March|10|3
Siófok|Siófok|Hungary|April|16|8
Siófok|Siófok|Hungary|May|21|12
Siófok|Siófok|Hungary|June|25|16
Siófok|Siófok|Hungary|July|27|18
Siófok|Siófok|Hungary|August|26|17
Siófok|Siófok|Hungary|September|21|13
Siófok|Siófok|Hungary|October|15|8
Siófok|Siófok|Hungary|November|8|3
Siófok|Siófok|Hungary|December|3|-1
Sopron|Sopron|Hungary|January|3|-3
Sopron|Sopron|Hungary|February|6|-2
Sopron|Sopron|Hungary|March|11|2
Sopron|Sopron|Hungary|April|16|6
Sopron|Sopron|Hungary|May|21|10
Sopron|Sopron|Hungary|June|24|13
Sopron|Sopron|Hungary|July|26|15
Sopron|Sopron|Hungary|August|26|15
Sopron|Sopron|Hungary|September|21|11
Sopron|Sopron|Hungary|October|15|6
Sopron|Sopron|Hungary|November|8|2
Sopron|Sopron|Hungary|December|4|-2
Sulysap|Sülysáp|Hungary|January|3|-4
Sulysap|Sülysáp|Hungary|February|5|-3
Sulysap|Sülysáp|Hungary|March|11|1
Sulysap|Sülysáp|Hungary|April|17|5
Sulysap|Sülysáp|Hungary|May|22|10
Sulysap|Sülysáp|Hungary|June|25|13
Sulysap|Sülysáp|Hungary|July|27|15
Sulysap|Sülysáp|Hungary|August|27|15
Sulysap|Sülysáp|Hungary|September|22|10
Sulysap|Sülysáp|Hungary|October|15|5
Sulysap|Sülysáp|Hungary|November|8|1
Sulysap|Sülysáp|Hungary|December|3|-3
Sumeg|Sümeg|Hungary|January|2|-4
Sumeg|Sümeg|Hungary|February|5|-3
Sumeg|Sümeg|Hungary|March|10|1
Sumeg|Sümeg|Hungary|April|15|5
Sumeg|Sümeg|Hungary|May|21|10
Sumeg|Sümeg|Hungary|June|24|13
Sumeg|Sümeg|Hungary|July|26|14
Sumeg|Sümeg|Hungary|August|25|14
Sumeg|Sümeg|Hungary|September|21|10
Sumeg|Sümeg|Hungary|October|15|6
Sumeg|Sümeg|Hungary|November|7|1
Sumeg|Sümeg|Hungary|December|3|-2
Szarvas|Szarvas|Hungary|January|2|-4
Szarvas|Szarvas|Hungary|February|5|-3
Szarvas|Szarvas|Hungary|March|12|1
Szarvas|Szarvas|Hungary|April|18|6
Szarvas|Szarvas|Hungary|May|23|11
Szarvas|Szarvas|Hungary|June|26|14
Szarvas|Szarvas|Hungary|July|28|16
Szarvas|Szarvas|Hungary|August|28|15
Szarvas|Szarvas|Hungary|September|23|11
Szarvas|Szarvas|Hungary|October|17|6
Szarvas|Szarvas|Hungary|November|9|1
Szarvas|Szarvas|Hungary|December|3|-3
Százhalombatta|Százhalombatta|Hungary|January|3|-2
Százhalombatta|Százhalombatta|Hungary|February|6|0
Százhalombatta|Százhalombatta|Hungary|March|11|3
Százhalombatta|Százhalombatta|Hungary|April|17|8
Százhalombatta|Százhalombatta|Hungary|May|23|12
Százhalombatta|Százhalombatta|Hungary|June|26|15
Százhalombatta|Százhalombatta|Hungary|July|28|17
Százhalombatta|Százhalombatta|Hungary|August|28|17
Százhalombatta|Százhalombatta|Hungary|September|23|13
Százhalombatta|Százhalombatta|Hungary|October|16|8
Százhalombatta|Százhalombatta|Hungary|November|9|4
Százhalombatta|Százhalombatta|Hungary|December|4|0
Szeged|Szeged|Hungary|January|3|-4
Szeged|Szeged|Hungary|February|6|-3
Szeged|Szeged|Hungary|March|12|1
Szeged|Szeged|Hungary|April|18|5
Szeged|Szeged|Hungary|May|23|10
Szeged|Szeged|Hungary|June|26|13
Szeged|Szeged|Hungary|July|28|15
Szeged|Szeged|Hungary|August|28|14
Szeged|Szeged|Hungary|September|24|10
Szeged|Szeged|Hungary|October|17|5
Szeged|Szeged|Hungary|November|10|1
Szeged|Szeged|Hungary|December|4|-3
Székesfehérvár|Székesfehérvár|Hungary|January|3|-4
Székesfehérvár|Székesfehérvár|Hungary|February|5|-2
Székesfehérvár|Székesfehérvár|Hungary|March|12|2
Székesfehérvár|Székesfehérvár|Hungary|April|18|7
Székesfehérvár|Székesfehérvár|Hungary|May|22|11
Székesfehérvár|Székesfehérvár|Hungary|June|26|15
Székesfehérvár|Székesfehérvár|Hungary|July|28|16
Székesfehérvár|Székesfehérvár|Hungary|August|27|16
Székesfehérvár|Székesfehérvár|Hungary|September|22|11
Székesfehérvár|Székesfehérvár|Hungary|October|16|6
Székesfehérvár|Székesfehérvár|Hungary|November|10|2
Székesfehérvár|Székesfehérvár|Hungary|December|3|-2
Szekszárd|Szekszárd|Hungary|January|4|-4
Szekszárd|Szekszárd|Hungary|February|7|-3
Szekszárd|Szekszárd|Hungary|March|12|0
Szekszárd|Szekszárd|Hungary|April|19|5
Szekszárd|Szekszárd|Hungary|May|23|9
Szekszárd|Szekszárd|Hungary|June|27|13
Szekszárd|Szekszárd|Hungary|July|29|15
Szekszárd|Szekszárd|Hungary|August|29|14
Szekszárd|Szekszárd|Hungary|September|23|10
Szekszárd|Szekszárd|Hungary|October|17|5
Szekszárd|Szekszárd|Hungary|November|10|1
Szekszárd|Szekszárd|Hungary|December|4|-3
Szentes|could not be found|could not be found|could not be found|99|99
Szerencs|Szerencs|Hungary|January|2|-5
Szerencs|Szerencs|Hungary|February|5|-3
Szerencs|Szerencs|Hungary|March|11|1
Szerencs|Szerencs|Hungary|April|17|6
Szerencs|Szerencs|Hungary|May|22|10
Szerencs|Szerencs|Hungary|June|25|14
Szerencs|Szerencs|Hungary|July|27|15
Szerencs|Szerencs|Hungary|August|27|15
Szerencs|Szerencs|Hungary|September|22|11
Szerencs|Szerencs|Hungary|October|16|6
Szerencs|Szerencs|Hungary|November|8|1
Szerencs|Szerencs|Hungary|December|3|-3
Szigetvar|Szigetvár|Hungary|January|4|-2
Szigetvar|Szigetvár|Hungary|February|6|-1
Szigetvar|Szigetvár|Hungary|March|12|3
Szigetvar|Szigetvár|Hungary|April|17|7
Szigetvar|Szigetvár|Hungary|May|22|12
Szigetvar|Szigetvár|Hungary|June|25|15
Szigetvar|Szigetvár|Hungary|July|28|16
Szigetvar|Szigetvár|Hungary|August|28|16
Szigetvar|Szigetvár|Hungary|September|23|12
Szigetvar|Szigetvár|Hungary|October|17|8
Szigetvar|Szigetvár|Hungary|November|10|3
Szigetvar|Szigetvár|Hungary|December|4|-1
Szolnok|Szolnok|Hungary|January|2|-4
Szolnok|Szolnok|Hungary|February|5|-3
Szolnok|Szolnok|Hungary|March|12|1
Szolnok|Szolnok|Hungary|April|18|6
Szolnok|Szolnok|Hungary|May|23|11
Szolnok|Szolnok|Hungary|June|26|14
Szolnok|Szolnok|Hungary|July|28|16
Szolnok|Szolnok|Hungary|August|28|15
Szolnok|Szolnok|Hungary|September|23|11
Szolnok|Szolnok|Hungary|October|17|6
Szolnok|Szolnok|Hungary|November|9|1
Szolnok|Szolnok|Hungary|December|3|-3
Szombathely|Szombathely|Hungary|January|3|-4
Szombathely|Szombathely|Hungary|February|5|-2
Szombathely|Szombathely|Hungary|March|11|1
Szombathely|Szombathely|Hungary|April|16|5
Szombathely|Szombathely|Hungary|May|21|9
Szombathely|Szombathely|Hungary|June|24|12
Szombathely|Szombathely|Hungary|July|27|14
Szombathely|Szombathely|Hungary|August|26|14
Szombathely|Szombathely|Hungary|September|21|10
Szombathely|Szombathely|Hungary|October|16|5
Szombathely|Szombathely|Hungary|November|9|1
Szombathely|Szombathely|Hungary|December|4|-2
Tahitotfalu|Tahitótfalu|Hungary|January|3|-2
Tahitotfalu|Tahitótfalu|Hungary|February|6|0
Tahitotfalu|Tahitótfalu|Hungary|March|11|3
Tahitotfalu|Tahitótfalu|Hungary|April|17|8
Tahitotfalu|Tahitótfalu|Hungary|May|23|12
Tahitotfalu|Tahitótfalu|Hungary|June|26|15
Tahitotfalu|Tahitótfalu|Hungary|July|28|17
Tahitotfalu|Tahitótfalu|Hungary|August|28|17
Tahitotfalu|Tahitótfalu|Hungary|September|23|13
Tahitotfalu|Tahitótfalu|Hungary|October|16|8
Tahitotfalu|Tahitótfalu|Hungary|November|9|4
Tahitotfalu|Tahitótfalu|Hungary|December|4|0
Tapolca|Tapolca|Hungary|January|3|-3
Tapolca|Tapolca|Hungary|February|5|-2
Tapolca|Tapolca|Hungary|March|11|2
Tapolca|Tapolca|Hungary|April|16|6
Tapolca|Tapolca|Hungary|May|21|10
Tapolca|Tapolca|Hungary|June|24|13
Tapolca|Tapolca|Hungary|July|26|15
Tapolca|Tapolca|Hungary|August|26|14
Tapolca|Tapolca|Hungary|September|22|11
Tapolca|Tapolca|Hungary|October|16|6
Tapolca|Tapolca|Hungary|November|8|2
Tapolca|Tapolca|Hungary|December|4|-2
Tata|Tata|Hungary|January|3|-4
Tata|Tata|Hungary|February|6|-2
Tata|Tata|Hungary|March|12|1
Tata|Tata|Hungary|April|19|6
Tata|Tata|Hungary|May|22|10
Tata|Tata|Hungary|June|27|14
Tata|Tata|Hungary|July|29|16
Tata|Tata|Hungary|August|28|15
Tata|Tata|Hungary|September|22|10
Tata|Tata|Hungary|October|16|6
Tata|Tata|Hungary|November|10|3
Tata|Tata|Hungary|December|4|-2
Tatabánya|Tatabánya|Hungary|January|3|-4
Tatabánya|Tatabánya|Hungary|February|6|-2
Tatabánya|Tatabánya|Hungary|March|12|1
Tatabánya|Tatabánya|Hungary|April|19|6
Tatabánya|Tatabánya|Hungary|May|22|10
Tatabánya|Tatabánya|Hungary|June|27|14
Tatabánya|Tatabánya|Hungary|July|29|16
Tatabánya|Tatabánya|Hungary|August|28|15
Tatabánya|Tatabánya|Hungary|September|22|10
Tatabánya|Tatabánya|Hungary|October|16|6
Tatabánya|Tatabánya|Hungary|November|10|3
Tatabánya|Tatabánya|Hungary|December|4|-2
Tiszafured|Tiszafüred|Hungary|January|2|-4
Tiszafured|Tiszafüred|Hungary|February|5|-3
Tiszafured|Tiszafüred|Hungary|March|12|1
Tiszafured|Tiszafüred|Hungary|April|19|6
Tiszafured|Tiszafüred|Hungary|May|23|11
Tiszafured|Tiszafüred|Hungary|June|27|14
Tiszafured|Tiszafüred|Hungary|July|29|16
Tiszafured|Tiszafüred|Hungary|August|29|15
Tiszafured|Tiszafüred|Hungary|September|23|11
Tiszafured|Tiszafüred|Hungary|October|16|6
Tiszafured|Tiszafüred|Hungary|November|9|2
Tiszafured|Tiszafüred|Hungary|December|3|-3
Tiszaújváros|Tiszaújváros|Hungary|January|2|-5
Tiszaújváros|Tiszaújváros|Hungary|February|5|-3
Tiszaújváros|Tiszaújváros|Hungary|March|11|1
Tiszaújváros|Tiszaújváros|Hungary|April|17|6
Tiszaújváros|Tiszaújváros|Hungary|May|22|10
Tiszaújváros|Tiszaújváros|Hungary|June|25|14
Tiszaújváros|Tiszaújváros|Hungary|July|27|15
Tiszaújváros|Tiszaújváros|Hungary|August|27|15
Tiszaújváros|Tiszaújváros|Hungary|September|22|11
Tiszaújváros|Tiszaújváros|Hungary|October|16|6
Tiszaújváros|Tiszaújváros|Hungary|November|8|1
Tiszaújváros|Tiszaújváros|Hungary|December|3|-3
Tokol|Tököl|Hungary|January|3|-3
Tokol|Tököl|Hungary|February|5|-2
Tokol|Tököl|Hungary|March|11|2
Tokol|Tököl|Hungary|April|17|6
Tokol|Tököl|Hungary|May|22|11
Tokol|Tököl|Hungary|June|25|14
Tokol|Tököl|Hungary|July|28|16
Tokol|Tököl|Hungary|August|27|16
Tokol|Tököl|Hungary|September|22|11
Tokol|Tököl|Hungary|October|16|6
Tokol|Tököl|Hungary|November|8|2
Tokol|Tököl|Hungary|December|3|-2
Torokbalint|Törökbálint|Hungary|January|2|-4
Torokbalint|Törökbálint|Hungary|February|5|-3
Torokbalint|Törökbálint|Hungary|March|11|2
Torokbalint|Törökbálint|Hungary|April|16|5
Torokbalint|Törökbálint|Hungary|May|21|10
Torokbalint|Törökbálint|Hungary|June|24|13
Torokbalint|Törökbálint|Hungary|July|27|15
Torokbalint|Törökbálint|Hungary|August|26|14
Torokbalint|Törökbálint|Hungary|September|22|10
Torokbalint|Törökbálint|Hungary|October|16|5
Torokbalint|Törökbálint|Hungary|November|8|1
Torokbalint|Törökbálint|Hungary|December|4|-2
Túrkéve|Túrkeve|Hungary|January|2|-4
Túrkéve|Túrkeve|Hungary|February|5|-3
Túrkéve|Túrkeve|Hungary|March|12|1
Túrkéve|Túrkeve|Hungary|April|18|6
Túrkéve|Túrkeve|Hungary|May|23|11
Túrkéve|Túrkeve|Hungary|June|26|14
Túrkéve|Túrkeve|Hungary|July|28|16
Túrkéve|Túrkeve|Hungary|August|28|15
Túrkéve|Túrkeve|Hungary|September|23|11
Túrkéve|Túrkeve|Hungary|October|17|6
Túrkéve|Túrkeve|Hungary|November|9|1
Túrkéve|Túrkeve|Hungary|December|3|-3
Üllő|Üllő|Hungary|January|3|-4
Üllő|Üllő|Hungary|February|5|-3
Üllő|Üllő|Hungary|March|11|1
Üllő|Üllő|Hungary|April|17|5
Üllő|Üllő|Hungary|May|22|10
Üllő|Üllő|Hungary|June|25|13
Üllő|Üllő|Hungary|July|27|15
Üllő|Üllő|Hungary|August|27|15
Üllő|Üllő|Hungary|September|22|10
Üllő|Üllő|Hungary|October|15|5
Üllő|Üllő|Hungary|November|8|1
Üllő|Üllő|Hungary|December|3|-3
Vac|Vác|Hungary|January|3|-2
Vac|Vác|Hungary|February|6|0
Vac|Vác|Hungary|March|11|3
Vac|Vác|Hungary|April|17|8
Vac|Vác|Hungary|May|23|12
Vac|Vác|Hungary|June|26|15
Vac|Vác|Hungary|July|28|17
Vac|Vác|Hungary|August|28|17
Vac|Vác|Hungary|September|23|13
Vac|Vác|Hungary|October|16|8
Vac|Vác|Hungary|November|9|4
Vac|Vác|Hungary|December|4|0
Várpalota|Várpalota|Hungary|January|4|-2
Várpalota|Várpalota|Hungary|February|7|-1
Várpalota|Várpalota|Hungary|March|11|3
Várpalota|Várpalota|Hungary|April|17|7
Várpalota|Várpalota|Hungary|May|21|11
Várpalota|Várpalota|Hungary|June|25|15
Várpalota|Várpalota|Hungary|July|27|17
Várpalota|Várpalota|Hungary|August|27|16
Várpalota|Várpalota|Hungary|September|21|12
Várpalota|Várpalota|Hungary|October|16|7
Várpalota|Várpalota|Hungary|November|9|3
Várpalota|Várpalota|Hungary|December|4|-1
Vasarosnameny|Vásárosnamény|Hungary|January|1|-5
Vasarosnameny|Vásárosnamény|Hungary|February|4|-2
Vasarosnameny|Vásárosnamény|Hungary|March|10|2
Vasarosnameny|Vásárosnamény|Hungary|April|16|6
Vasarosnameny|Vásárosnamény|Hungary|May|22|11
Vasarosnameny|Vásárosnamény|Hungary|June|24|14
Vasarosnameny|Vásárosnamény|Hungary|July|26|15
Vasarosnameny|Vásárosnamény|Hungary|August|26|15
Vasarosnameny|Vásárosnamény|Hungary|September|21|11
Vasarosnameny|Vásárosnamény|Hungary|October|16|7
Vasarosnameny|Vásárosnamény|Hungary|November|8|2
Vasarosnameny|Vásárosnamény|Hungary|December|3|-2
Vecses|Vecsés|Hungary|January|3|-4
Vecses|Vecsés|Hungary|February|5|-3
Vecses|Vecsés|Hungary|March|11|1
Vecses|Vecsés|Hungary|April|17|5
Vecses|Vecsés|Hungary|May|22|10
